,recording,shank,id,label,spike_prop,time_prop
128,es25nov11_9,4.0,10.0,-1.0,0.7894736842105263,5.225276505365741
129,es25nov11_13,1.0,8.0,1.0,0.9613075615088316,13.735770630847497
130,es25nov11_13,1.0,4.0,-1.0,0.9841602608898207,13.307476579182605
131,es25nov11_13,1.0,6.0,1.0,0.9724505774124095,14.206673080847885
132,es25nov11_13,1.0,13.0,-1.0,0.9570613552196977,14.210247237965653
133,es25nov11_13,1.0,11.0,1.0,0.9572552579815403,14.20680456294567
134,es25nov11_13,1.0,9.0,-1.0,0.8989019685428826,14.206384761559551
135,es25nov11_13,1.0,10.0,-1.0,0.9930882814954446,12.492846751390713
136,es25nov11_13,1.0,12.0,-1.0,0.9608520437535981,14.203621132362148
137,es25nov11_13,1.0,2.0,-1.0,0.9506475323766188,14.198975001397475
138,es25nov11_13,2.0,6.0,-1.0,0.9469175057410352,14.20675984992281
139,es25nov11_13,3.0,2.0,1.0,1.0,3.4096033248878688
140,es25nov11_13,3.0,11.0,0.0,0.8952816938042969,14.211083348719127
141,es25nov11_13,3.0,10.0,1.0,0.928362216255797,14.190756914805124
142,es25nov11_13,3.0,5.0,-1.0,0.9448356807511737,13.889720529184213
143,es25nov11_13,3.0,3.0,1.0,0.9604966139954854,13.117863907830754
144,es25nov11_13,3.0,6.0,1.0,0.8812469074715488,6.721166628811475
145,es25nov11_13,4.0,2.0,0.0,0.9023251986333917,14.211092761987096
146,es25nov11_13,4.0,5.0,0.0,0.9107960790471277,14.211078110690984
147,es25nov11_13,4.0,3.0,1.0,0.8621881946159545,13.818058003343268
148,es04feb12_1,1.0,2.0,-1.0,0.8725120263237898,7.320201865401514
149,es04feb12_1,2.0,22.0,0.0,0.8144752883803807,7.32099736034918
150,es04feb12_1,2.0,10.0,-1.0,0.8363838047698281,7.1584824122763075
151,es04feb12_1,2.0,21.0,1.0,0.7422096317280453,7.320789579676358
152,es04feb12_1,2.0,8.0,1.0,0.7648414985590778,7.318195232163429
153,es04feb12_1,2.0,7.0,-1.0,0.8259532595325954,7.2904526994761
154,es04feb12_1,2.0,12.0,1.0,0.8379595812028244,7.309395425479811
155,es04feb12_1,2.0,2.0,1.0,0.7828560591693533,7.3160073443171045
