,restriction,modality,chunk_size,seed,acc,pyr_acc,in_acc,auc,fpr,tpr,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,feature 17,feature 18,feature 19,feature 20,feature 21,feature 22,feature 23,feature 24,feature 25,feature 26,feature 27,feature 28,feature 29
39,complete,temporal,0.0,4,92.3076923076923,91.56626506024097,95.23809523809524,0.9759036144578312,"[0.         0.         0.         0.         0.         0.
 0.04761905 0.04761905 0.19047619 0.19047619 0.28571429 0.28571429
 0.42857143 0.42857143 0.57142857 0.57142857 1.        ]","[0.         0.4939759  0.5060241  0.54216867 0.62650602 0.91566265
 0.91566265 0.92771084 0.92771084 0.95180723 0.95180723 0.97590361
 0.97590361 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.1427101098702733,0.283499721059262,0.032788953219826666,0.04960514572463541,0.04863906637815238,0.2032216996929773,0.23953530405487305
40,complete,temporal,500.0,4,93.26923076923077,93.97590361445783,90.47619047619048,0.9896729776247849,"[0.         0.         0.         0.         0.         0.0952381
 0.0952381  0.14285714 0.14285714 1.        ]","[0.         0.19277108 0.3253012  0.34939759 0.91566265 0.91566265
 0.95180723 0.95180723 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.06774508377781002,0.17395413251438108,0.13854745227347479,0.08259617458360793,0.0440811914171395,0.19237978744355716,0.3006961779900295
41,complete,temporal,200.0,4,93.26923076923077,92.7710843373494,95.23809523809524,0.9931153184165233,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 1.        ]","[0.         0.09638554 0.92771084 0.92771084 0.95180723 0.95180723
 0.97590361 0.97590361 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.06028175979665067,0.16032552347179013,0.19343521656735002,0.09450356673159173,0.039477982242336875,0.16404276490143258,0.28793318628884806
42,complete,morphological,0.0,4,97.11538461538461,97.59036144578313,95.23809523809524,0.9879518072289157,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.04761905 0.04761905 0.28571429 0.28571429
 1.        ]","[0.         0.10843373 0.13253012 0.15662651 0.18072289 0.20481928
 0.22891566 0.86746988 0.86746988 0.97590361 0.97590361 1.
 1.        ]",,,,,,,,,,,,,,0.05404419655912241,0.17581366078052643,0.045937079749600554,0.04216938176003222,0.14384848995681931,0.4091662027604528,0.08968868600032044,0.03933230243312587,,,,,,,,
43,complete,morphological,500.0,4,99.03846153846153,100.0,95.23809523809524,0.9902467010900745,"[0.         0.         0.         0.04761905 0.04761905 0.80952381
 1.        ]","[0.         0.18072289 0.79518072 0.79518072 1.         1.
 1.        ]",,,,,,,,,,,,,,0.06242276325949749,0.18638959840496652,0.08990173177131765,0.043426417510435904,0.11731179280232457,0.40289801329676633,0.06604217462968863,0.03160750832500296,,,,,,,,
44,complete,morphological,200.0,4,99.03846153846153,100.0,95.23809523809524,0.9896729776247848,"[0.         0.         0.         0.04761905 0.04761905 0.80952381
 1.        ]","[0.         0.01204819 0.78313253 0.78313253 1.         1.
 1.        ]",,,,,,,,,,,,,,0.056950047250001884,0.19751894914312895,0.09875918860476858,0.040430945941972336,0.11234085273416894,0.41091046189904984,0.05323513902788765,0.029854415399021953,,,,,,,,
45,complete,spatial,0.0,5,85.57692307692308,95.18072289156626,47.61904761904762,0.876649454962708,"[0.         0.         0.         0.0952381  0.0952381  0.14285714
 0.14285714 0.23809524 0.23809524 0.28571429 0.28571429 0.33333333
 0.33333333 0.52380952 0.52380952 0.66666667 0.66666667 1.        ]","[0.         0.01204819 0.46987952 0.46987952 0.68674699 0.68674699
 0.71084337 0.71084337 0.77108434 0.77108434 0.86746988 0.86746988
 0.93975904 0.93975904 0.98795181 0.98795181 1.         1.        ]",0.032979311320171026,0.07739608447620569,0.0648412638405427,0.06171821494019575,0.06460102350383207,0.06288222232087792,0.04459973995419552,0.08192243480958904,0.08796701400300365,0.1688150970108934,0.14733066881278897,0.04472700685543093,0.060219918152273635,,,,,,,,,,,,,,,,
46,complete,spatial,500.0,5,86.53846153846153,92.7710843373494,61.904761904761905,0.9018932874354562,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.23809524 0.23809524 0.28571429
 0.28571429 0.38095238 0.38095238 0.42857143 0.42857143 0.47619048
 0.47619048 1.        ]","[0.         0.01204819 0.27710843 0.27710843 0.48192771 0.48192771
 0.78313253 0.78313253 0.86746988 0.86746988 0.90361446 0.90361446
 0.91566265 0.91566265 0.95180723 0.95180723 0.97590361 0.97590361
 1.         1.        ]",0.04613381053767389,0.1204327180991571,0.023420350901116754,0.018318875188929305,0.03971694638064248,0.04972355038966695,0.050710109644065776,0.10766917749681092,0.1017368275403537,0.15800169754675888,0.14042592525760092,0.05282118120303484,0.09088882981418861,,,,,,,,,,,,,,,,
47,complete,spatial,200.0,5,88.46153846153847,92.7710843373494,71.42857142857143,0.925415949512335,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.28571429
 0.28571429 0.33333333 0.33333333 0.42857143 0.42857143 1.        ]","[0.         0.01204819 0.27710843 0.27710843 0.73493976 0.73493976
 0.84337349 0.84337349 0.85542169 0.85542169 0.92771084 0.92771084
 0.93975904 0.93975904 0.96385542 0.96385542 1.         1.        ]",0.05111147999123601,0.12929297239117055,0.02735140263660392,0.010157497629802911,0.038848550676517594,0.04560309844484778,0.04597851754705215,0.0988463296145562,0.09241846508561641,0.17612923909166184,0.1423391893190274,0.056226351388319475,0.08569690618358784,,,,,,,,,,,,,,,,
48,complete,temporal,0.0,5,91.34615384615384,93.97590361445783,80.95238095238095,0.974756167527252,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.04761905 0.04761905 0.0952381  0.0952381
 0.14285714 0.14285714 0.19047619 0.19047619 0.28571429 0.28571429
 0.33333333 0.33333333 1.        ]","[0.         0.30120482 0.34939759 0.39759036 0.40963855 0.44578313
 0.54216867 0.80722892 0.80722892 0.90361446 0.90361446 0.91566265
 0.91566265 0.93975904 0.93975904 0.96385542 0.96385542 0.97590361
 0.97590361 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.13458093778258895,0.23905787018943783,0.018710727492255833,0.029192409289228588,0.03071882543565723,0.2440142367065555,0.30372499310427614
49,complete,temporal,500.0,5,96.15384615384616,100.0,80.95238095238095,0.9931153184165232,"[0.         0.         0.         0.         0.         0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 1.        ]","[0.         0.01204819 0.04819277 0.08433735 0.95180723 0.95180723
 0.96385542 0.96385542 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.06095083888764684,0.19770226207280045,0.12902477648540986,0.07692488481366969,0.054806043418980474,0.19426979653546356,0.28632139778602916
50,complete,temporal,200.0,5,96.15384615384616,100.0,80.95238095238095,0.9948364888123924,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  1.        ]","[0.         0.01204819 0.93975904 0.93975904 0.95180723 0.95180723
 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.03235442247859052,0.14171105670614662,0.17462205841039902,0.11336302630628761,0.07229088977990138,0.16246887581069488,0.3031896705079801
51,complete,morphological,0.0,5,98.07692307692308,98.79518072289157,95.23809523809524,0.9971313826735513,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  1.        ]","[0.         0.06024096 0.10843373 0.15662651 0.18072289 0.20481928
 0.28915663 0.3373494  0.95180723 0.95180723 0.98795181 0.98795181
 1.         1.        ]",,,,,,,,,,,,,,0.06319421510578134,0.1682582027188732,0.064404662456221,0.047003386218390515,0.1282021429828407,0.3960304076750611,0.09032188723906248,0.04258509560376969,,,,,,,,
52,complete,morphological,500.0,5,97.11538461538461,97.59036144578313,95.23809523809524,0.9982788296041307,"[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.80952381 0.95238095 1.        ]","[0.         0.20481928 0.22891566 0.25301205 0.96385542 0.96385542
 1.         1.         1.         1.        ]",,,,,,,,,,,,,,0.036515231083529914,0.2266494203768905,0.10077782850183707,0.04255425920775841,0.07934863513690071,0.41961074184420544,0.07403563331764615,0.02050825053123178,,,,,,,,
53,complete,morphological,200.0,5,97.11538461538461,97.59036144578313,95.23809523809524,0.9982788296041307,[0.         0.         0.         0.04761905 0.04761905 1.        ],[0.         0.01204819 0.96385542 0.96385542 1.         1.        ],,,,,,,,,,,,,,0.0461067248224107,0.22663612969177213,0.10421686908773534,0.03916261629890465,0.08358388040147802,0.4119635388477093,0.06907673950655634,0.019253501343433534,,,,,,,,
54,complete,spatial,0.0,6,85.57692307692308,97.59036144578313,38.095238095238095,0.8668961560527825,"[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.14285714 0.14285714 0.19047619
 0.19047619 0.23809524 0.23809524 0.28571429 0.28571429 0.33333333
 0.33333333 0.38095238 0.38095238 0.42857143 0.42857143 0.52380952
 0.52380952 0.61904762 0.61904762 0.71428571 0.71428571 0.9047619
 0.9047619  1.        ]","[0.         0.01204819 0.02409639 0.04819277 0.3373494  0.3373494
 0.38554217 0.38554217 0.69879518 0.69879518 0.75903614 0.75903614
 0.80722892 0.80722892 0.8313253  0.8313253  0.87951807 0.87951807
 0.90361446 0.90361446 0.91566265 0.91566265 0.93975904 0.93975904
 0.95180723 0.95180723 0.97590361 0.97590361 0.98795181 0.98795181
 1.         1.        ]",0.03755501892824003,0.1000375400469871,0.06268958711814848,0.07132995333143236,0.06340983269797687,0.0575134991653807,0.04282230342822639,0.0858774963524931,0.08248754921909299,0.13192774992319928,0.14240461382826028,0.05400771357134029,0.06793714238922213,,,,,,,,,,,,,,,,
55,complete,spatial,500.0,6,84.61538461538461,91.56626506024097,57.142857142857146,0.8921399885255307,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.19047619 0.19047619 0.28571429 0.28571429 0.33333333
 0.33333333 0.42857143 0.42857143 0.52380952 0.52380952 0.57142857
 0.57142857 0.9047619  0.9047619  1.        ]","[0.         0.01204819 0.45783133 0.45783133 0.73493976 0.73493976
 0.81927711 0.81927711 0.86746988 0.86746988 0.87951807 0.87951807
 0.89156627 0.89156627 0.91566265 0.91566265 0.92771084 0.92771084
 0.96385542 0.96385542 1.         1.        ]",0.04549956906925605,0.13764389880932593,0.03018374582447309,0.021686279422050522,0.04649160381715353,0.05195304324794404,0.06365813603725143,0.08392127987423839,0.07996681946355447,0.16373112612139842,0.12546694339303133,0.0526670241385375,0.0971305307817853,,,,,,,,,,,,,,,,
56,complete,spatial,200.0,6,84.61538461538461,90.36144578313252,61.904761904761905,0.8818129661503156,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.23809524 0.23809524 0.28571429 0.28571429 0.33333333
 0.33333333 0.38095238 0.38095238 0.52380952 0.52380952 0.57142857
 0.57142857 0.61904762 0.61904762 0.76190476 0.76190476 0.80952381
 0.80952381 0.9047619  0.9047619  1.        ]","[0.         0.01204819 0.18072289 0.18072289 0.71084337 0.71084337
 0.8313253  0.8313253  0.85542169 0.85542169 0.89156627 0.89156627
 0.90361446 0.90361446 0.91566265 0.91566265 0.93975904 0.93975904
 0.95180723 0.95180723 0.96385542 0.96385542 0.97590361 0.97590361
 0.98795181 0.98795181 1.         1.        ]",0.04839376352521371,0.1466815735789904,0.031016584428789212,0.015963955357295848,0.043898671198074626,0.04445619458648099,0.05900716591259983,0.08381827192891876,0.07567169713129236,0.15776161086427162,0.1396365922509058,0.055832812931947015,0.09786110630521963,,,,,,,,,,,,,,,,
57,complete,temporal,0.0,6,91.34615384615384,91.56626506024097,90.47619047619048,0.9601262191623636,"[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.04761905 0.04761905 0.04761905 0.04761905 0.0952381
 0.0952381  0.23809524 0.23809524 0.38095238 0.38095238 0.42857143
 0.42857143 1.        ]","[0.         0.45783133 0.4939759  0.55421687 0.62650602 0.63855422
 0.71084337 0.74698795 0.80722892 0.8313253  0.91566265 0.91566265
 0.92771084 0.92771084 0.95180723 0.95180723 0.97590361 0.97590361
 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.15832061638611722,0.22165303413525922,0.03441289852644774,0.041967150269304844,0.051199202848842024,0.2221715476285867,0.2702755502054423
58,complete,temporal,500.0,6,94.23076923076923,93.97590361445783,95.23809523809524,0.9948364888123925,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 1.        ]","[0.         0.28915663 0.92771084 0.92771084 0.97590361 0.97590361
 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.07112333808522334,0.16695806796434418,0.20505703229464806,0.08839234422067248,0.033907706254853065,0.15787783926463714,0.27668367191562165
59,complete,temporal,200.0,6,94.23076923076923,93.97590361445783,95.23809523809524,0.9954102122776821,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  1.        ]","[0.         0.13253012 0.91566265 0.91566265 0.98795181 0.98795181
 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.06647630603240925,0.15873376847097537,0.2359853390032507,0.09392275693994129,0.03173805554387681,0.15333737112762783,0.25980640288191886
60,complete,morphological,0.0,6,98.07692307692308,98.79518072289157,95.23809523809524,0.9919678714859437,"[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.42857143 0.42857143 1.        ]","[0.         0.01204819 0.04819277 0.07228916 0.92771084 0.92771084
 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,0.05872118327826078,0.18121325336513547,0.0637805200675875,0.03442282316397862,0.1238482316496743,0.40054841170488453,0.0936664711477216,0.04379910562275728,,,,,,,,
61,complete,morphological,500.0,6,99.03846153846153,100.0,95.23809523809524,0.9994262765347102,"[0.         0.         0.         0.         0.         0.
 0.         0.04761905 0.04761905 1.        ]","[0.         0.02409639 0.10843373 0.13253012 0.14457831 0.18072289
 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,0.04434662291968125,0.2107457502815978,0.08666264754624446,0.026813359190777965,0.07011186379701723,0.45305597078605103,0.060270022244659875,0.04799376323397046,,,,,,,,
62,complete,morphological,200.0,6,99.03846153846153,100.0,95.23809523809524,0.9994262765347102,[0.         0.         0.         0.04761905 0.04761905 1.        ],[0.         0.01204819 0.98795181 0.98795181 1.         1.        ],,,,,,,,,,,,,,0.041003208969159544,0.21579707833434392,0.08675880229862311,0.025418160082431657,0.0789129577731447,0.4568189597604,0.055771165849589466,0.0395196669323076,,,,,,,,
63,complete,spatial,0.0,7,84.61538461538461,93.97590361445783,47.61904761904762,0.8967297762478486,"[0.         0.         0.         0.04761905 0.04761905 0.14285714
 0.14285714 0.19047619 0.19047619 0.23809524 0.23809524 0.28571429
 0.28571429 0.33333333 0.33333333 0.38095238 0.38095238 0.42857143
 0.42857143 0.52380952 0.52380952 0.57142857 0.57142857 0.95238095
 0.95238095 1.        ]","[0.         0.01204819 0.48192771 0.48192771 0.72289157 0.72289157
 0.79518072 0.79518072 0.80722892 0.80722892 0.84337349 0.84337349
 0.89156627 0.89156627 0.90361446 0.90361446 0.92771084 0.92771084
 0.93975904 0.93975904 0.95180723 0.95180723 0.98795181 0.98795181
 1.         1.        ]",0.02366351790764933,0.08640701678756262,0.060570080358561124,0.04921989139026178,0.0535973690747787,0.04991559494780561,0.04037373600138718,0.08307908065692012,0.10371388491485004,0.17684613361743554,0.15342262255581315,0.05537116457025237,0.06381990721672251,,,,,,,,,,,,,,,,
64,complete,spatial,500.0,7,85.57692307692308,90.36144578313252,66.66666666666667,0.8542742398164085,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.28571429 0.33333333 0.33333333 0.38095238
 0.38095238 0.57142857 0.57142857 0.61904762 0.61904762 0.85714286
 0.85714286 0.95238095 0.95238095 1.        ]","[0.         0.01204819 0.15662651 0.15662651 0.20481928 0.20481928
 0.68674699 0.68674699 0.79518072 0.79518072 0.87951807 0.87951807
 0.89156627 0.89156627 0.90361446 0.90361446 0.91566265 0.91566265
 0.92771084 0.92771084 0.93975904 0.93975904 0.97590361 0.97590361
 0.98795181 0.98795181 1.         1.        ]",0.04140950312264398,0.10891504233140237,0.032063673769302574,0.030453058288531523,0.03988065448281286,0.04269515422381947,0.04958187589150078,0.11666515904227463,0.09413280286477768,0.1472594635278838,0.12851342423679096,0.06734431554105369,0.1010858726772057,,,,,,,,,,,,,,,,
65,complete,spatial,200.0,7,85.57692307692308,87.95180722891567,76.19047619047619,0.9018932874354562,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.19047619 0.19047619 0.23809524 0.23809524 0.28571429
 0.28571429 0.47619048 0.47619048 0.57142857 0.57142857 0.61904762
 0.61904762 0.76190476 0.76190476 1.        ]","[0.         0.01204819 0.26506024 0.26506024 0.73493976 0.73493976
 0.86746988 0.86746988 0.87951807 0.87951807 0.90361446 0.90361446
 0.91566265 0.91566265 0.92771084 0.92771084 0.93975904 0.93975904
 0.98795181 0.98795181 1.         1.        ]",0.053183970846640685,0.1273305504624692,0.03989653328808285,0.014341968589432636,0.03465702864018829,0.04026587244569038,0.04517469194805167,0.09175190575090751,0.09624214842676054,0.15190084320214228,0.138463278628404,0.06998618155195903,0.09680502621927112,,,,,,,,,,,,,,,,
66,complete,temporal,0.0,7,90.38461538461539,93.97590361445783,76.19047619047619,0.9701663798049339,"[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.23809524 0.23809524 0.38095238 0.38095238 0.52380952
 0.52380952 0.71428571 0.71428571 1.        ]","[0.         0.24096386 0.46987952 0.5060241  0.89156627 0.89156627
 0.92771084 0.92771084 0.96385542 0.96385542 0.97590361 0.97590361
 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.11712142248712658,0.2699054489202086,0.01259497061406326,0.024614885132479128,0.03447796705403365,0.2210903565647527,0.32019494922733616
67,complete,temporal,500.0,7,95.1923076923077,98.79518072289157,80.95238095238095,0.9913941480206541,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.19047619 0.19047619 1.        ]","[0.         0.04819277 0.92771084 0.92771084 0.93975904 0.93975904
 0.97590361 0.97590361 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.07819357090114208,0.15466774318561344,0.19233375816420878,0.0887640914421499,0.035771273543738207,0.1779995159723532,0.27227004679079436
68,complete,temporal,200.0,7,93.26923076923077,97.59036144578313,76.19047619047619,0.9913941480206541,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.23809524 0.23809524 1.        ]","[0.         0.01204819 0.93975904 0.93975904 0.95180723 0.95180723
 0.97590361 0.97590361 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.059440346107167905,0.14617348230273952,0.2525810298224533,0.0934397413907358,0.029652465541849284,0.1483570966064664,0.2703558382285879
69,complete,morphological,0.0,7,99.03846153846153,98.79518072289157,100.0,0.9994262765347102,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04761905 0.04761905
 0.23809524 0.33333333 0.38095238 0.47619048 0.66666667 0.85714286
 1.        ]","[0.         0.46987952 0.48192771 0.51807229 0.56626506 0.59036145
 0.62650602 0.63855422 0.6746988  0.72289157 0.74698795 0.79518072
 0.81927711 0.84337349 0.86746988 0.98795181 0.98795181 1.
 1.         1.         1.         1.         1.         1.
 1.        ]",,,,,,,,,,,,,,0.1134028480809926,0.10241421711295985,0.03222016796649117,0.07849641010830856,0.10248923685784485,0.34484286278104453,0.1183272604709318,0.10780699662142676,,,,,,,,
70,complete,morphological,500.0,7,98.07692307692308,97.59036144578313,100.0,0.9988525530694206,"[0.         0.         0.         0.0952381  0.0952381  0.38095238
 1.        ]","[0.         0.61445783 0.98795181 0.98795181 1.         1.
 1.        ]",,,,,,,,,,,,,,0.10476942403642175,0.19655070989292858,0.15482532515695452,0.030930106344968622,0.14364057917155354,0.22902634142829523,0.04581497778513787,0.09444253618373985,,,,,,,,
71,complete,morphological,200.0,7,98.07692307692308,97.59036144578313,100.0,0.9988525530694204,"[0.         0.         0.         0.04761905 0.04761905 0.61904762
 1.        ]","[0.         0.44578313 0.97590361 0.97590361 1.         1.
 1.        ]",,,,,,,,,,,,,,0.06235783177678994,0.19669454348679,0.15571723122072906,0.034574068303080026,0.16338291280223874,0.2850084736038019,0.05940043813182844,0.042864500674741936,,,,,,,,
72,complete,spatial,0.0,8,84.61538461538461,92.7710843373494,52.38095238095238,0.868043602983362,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.33333333 0.33333333 0.47619048 0.47619048 0.52380952
 0.52380952 0.61904762 0.61904762 0.66666667 0.66666667 0.76190476
 0.76190476 0.85714286 0.85714286 1.        ]","[0.         0.01204819 0.3253012  0.3253012  0.56626506 0.56626506
 0.72289157 0.72289157 0.78313253 0.78313253 0.81927711 0.81927711
 0.8313253  0.8313253  0.90361446 0.90361446 0.92771084 0.92771084
 0.93975904 0.93975904 0.95180723 0.95180723 0.96385542 0.96385542
 0.97590361 0.97590361 1.         1.        ]",0.025061151730084007,0.07687584394367596,0.058945980107411894,0.05435962733725826,0.04588763058253166,0.04630969418448416,0.04467165922567383,0.09251852120066298,0.10427680269025746,0.1763960446657741,0.14673235512860006,0.051455801999609745,0.07650888720397589,,,,,,,,,,,,,,,,
73,complete,spatial,500.0,8,85.57692307692308,93.97590361445783,52.38095238095238,0.8904188181296615,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.28571429 0.33333333 0.33333333 0.47619048
 0.47619048 0.52380952 0.52380952 0.57142857 0.57142857 0.66666667
 0.66666667 0.80952381 0.80952381 1.        ]","[0.         0.01204819 0.42168675 0.42168675 0.45783133 0.45783133
 0.78313253 0.78313253 0.81927711 0.81927711 0.8313253  0.8313253
 0.87951807 0.87951807 0.89156627 0.89156627 0.92771084 0.92771084
 0.95180723 0.95180723 0.96385542 0.96385542 0.97590361 0.97590361
 0.98795181 0.98795181 1.         1.        ]",0.038266126980177825,0.11520248496710685,0.03479432697945481,0.022790144799229917,0.04315586520943624,0.04326472520044407,0.05439624418760387,0.10513730864205625,0.08642669953501575,0.16948704660497213,0.10795782561155266,0.0569346120309555,0.12218658925199413,,,,,,,,,,,,,,,,
74,complete,spatial,200.0,8,88.46153846153847,95.18072289156626,61.904761904761905,0.8995983935742972,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.28571429
 0.28571429 0.38095238 0.38095238 0.42857143 0.42857143 0.47619048
 0.47619048 0.85714286 0.85714286 1.        ]","[0.         0.01204819 0.44578313 0.44578313 0.53012048 0.53012048
 0.72289157 0.72289157 0.75903614 0.75903614 0.87951807 0.87951807
 0.92771084 0.92771084 0.95180723 0.95180723 0.96385542 0.96385542
 0.98795181 0.98795181 1.         1.        ]",0.03891749632635586,0.12804578213795575,0.04349445600691699,0.012368306172041864,0.03870019221346838,0.03939503698755336,0.04715842431903981,0.0853784209322055,0.08126281321076274,0.16833102379059206,0.12852243018866202,0.06505874113842545,0.12336687657602033,,,,,,,,,,,,,,,,
75,complete,temporal,0.0,8,93.26923076923077,95.18072289156626,85.71428571428571,0.9690189328743546,"[0.         0.         0.         0.         0.04761905 0.04761905
 0.04761905 0.04761905 0.04761905 0.14285714 0.14285714 0.23809524
 0.23809524 0.28571429 0.28571429 0.47619048 0.47619048 0.61904762
 0.71428571 0.76190476 0.95238095 1.        ]","[0.         0.55421687 0.63855422 0.68674699 0.74698795 0.75903614
 0.78313253 0.8313253  0.90361446 0.90361446 0.95180723 0.95180723
 0.96385542 0.97590361 0.98795181 0.98795181 1.         1.
 1.         1.         1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.13907208823804423,0.20827258251868,0.032874914050689034,0.03984424806235751,0.044776339117126605,0.20513599428028123,0.3300238337328214
76,complete,temporal,500.0,8,96.15384615384616,100.0,80.95238095238095,0.9942627653471027,"[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.19047619 0.19047619 1.        ]","[0.         0.28915663 0.43373494 0.45783133 0.95180723 0.95180723
 0.97590361 0.97590361 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.061373910769910084,0.19785970732121794,0.21269021115860184,0.07645453689315404,0.03911811503820145,0.15263450013715965,0.25986901868175505
77,complete,temporal,200.0,8,95.1923076923077,100.0,76.19047619047619,0.9971313826735513,[0.         0.         0.         0.23809524 0.23809524 1.        ],[0.         0.19277108 0.98795181 0.98795181 1.         1.        ],,,,,,,,,,,,,,,,,,,,,,,0.05258211136491044,0.2065683376396169,0.23289038484684782,0.08029962790972225,0.03576853932898653,0.1517941217412386,0.24009687716867742
78,complete,morphological,0.0,8,100.0,100.0,100.0,1.0,[0. 0. 0. 0. 0. 0. 0. 1.],"[0.         0.10843373 0.14457831 0.18072289 0.19277108 0.22891566
 1.         1.        ]",,,,,,,,,,,,,,0.06974722381389539,0.1642352116372198,0.04705837911559141,0.04263717727577825,0.1296865455073962,0.40528989890580874,0.08702104684650071,0.054324516897809524,,,,,,,,
79,complete,morphological,500.0,8,100.0,100.0,100.0,1.0,[0.         0.         0.         0.80952381 1.        ],[0.         0.30120482 1.         1.         1.        ],,,,,,,,,,,,,,0.0455408519434988,0.1591902932845997,0.0829454522887364,0.04223855880114507,0.11361470110985165,0.4751786991405867,0.05698672424550868,0.024304719186073104,,,,,,,,
80,complete,morphological,200.0,8,100.0,100.0,100.0,1.0,[0. 0. 0. 1.],[0.         0.08433735 1.         1.        ],,,,,,,,,,,,,,0.05994318770324088,0.15626919692839347,0.09005703186114879,0.04300282097398258,0.11441030054253233,0.46888601657965984,0.0460923942375647,0.021339051173477296,,,,,,,,
81,complete,spatial,0.0,9,81.73076923076923,89.1566265060241,52.38095238095238,0.8026391279403328,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.33333333 0.33333333 0.38095238 0.38095238 0.42857143
 0.42857143 0.57142857 0.57142857 0.61904762 0.61904762 0.71428571
 0.71428571 1.        ]","[0.         0.01204819 0.24096386 0.24096386 0.3373494  0.3373494
 0.46987952 0.46987952 0.54216867 0.54216867 0.62650602 0.62650602
 0.69879518 0.69879518 0.77108434 0.77108434 0.85542169 0.85542169
 0.89156627 0.89156627 0.96385542 0.96385542 0.98795181 0.98795181
 1.         1.        ]",0.03477261619296212,0.0707992623871826,0.055682259123801765,0.05679976658906399,0.04869721854336231,0.060438019407914,0.047128541558150785,0.08644572285722062,0.08477026237436318,0.17003151609923603,0.15517992719370055,0.0575766121327782,0.07167827554026385,,,,,,,,,,,,,,,,
